gene	B2_rep1
ENSG00000060138.8	3404
ENSG00000060140.4	23
ENSG00000060237.12	15390
ENSG00000060339.9	3204
ENSG00000060491.12	2191
ENSG00000060566.9	609
ENSG00000060642.6	207
ENSG00000060656.15	362
ENSG00000060688.8	3386
ENSG00000060718.14	47
ENSG00000060749.10	3421
ENSG00000060762.14	2151
ENSG00000060971.13	1771
ENSG00000060982.10	14983
ENSG00000061273.13	729
ENSG00000061337.11	21
ENSG00000061455.10	4
ENSG00000061656.5	36
ENSG00000061676.10	5075
ENSG00000061794.8	3914
ENSG00000061918.8	6
ENSG00000061936.5	1479
ENSG00000061938.12	136
ENSG00000061987.10	2551
ENSG00000062038.9	2
ENSG00000062194.11	2527
ENSG00000062282.10	714
ENSG00000062370.12	233
ENSG00000062370.12--ENSG00000267173.1	13
ENSG00000062485.14	6268
ENSG00000062485.14--ENSG00000144785.4	138
ENSG00000062485.14--ENSG00000268032.3	95
ENSG00000062524.11	15
ENSG00000062582.9	325
ENSG00000062598.13	1113
ENSG00000062650.13	4001
ENSG00000062716.6	3076
ENSG00000062725.5	1334
ENSG00000062822.8	2333
ENSG00000062822.8--ENSG00000142539.9	180
ENSG00000063046.13	35555
ENSG00000063046.13--ENSG00000225031.1	308
ENSG00000063127.11	21
ENSG00000063169.6	141
ENSG00000063176.11	193
ENSG00000063177.8	17070
ENSG00000063180.4	17
ENSG00000063241.3	2016
ENSG00000063244.8	5780
ENSG00000063245.10	1886
ENSG00000063322.9	1097
ENSG00000063438.12	36
ENSG00000063587.12	311
ENSG00000063601.12	511
ENSG00000063761.11	74
ENSG00000063854.8	568
ENSG00000063978.11	4513
ENSG00000064012.17	1114
ENSG00000064042.13	204
ENSG00000064102.10	2022
ENSG00000064115.6	1631
ENSG00000064199.2	106
ENSG00000064225.8	1376
ENSG00000064225.8--ENSG00000249274.1	2
ENSG00000064300.4	1
ENSG00000064309.10	347
ENSG00000064313.7	1907
ENSG00000064393.11	7460
ENSG00000064419.9	3785
ENSG00000064489.17--ENSG00000213999.11	167
ENSG00000064489.17--ENSG00000213999.11--ENSG00000254901.3	172
ENSG00000064490.9	814
ENSG00000064545.10	1024
ENSG00000064547.9	9
ENSG00000064601.12	4337
ENSG00000064607.12	4342
ENSG00000064651.9	1986
ENSG00000064652.6	241
ENSG00000064666.10	4457
ENSG00000064687.8	76
ENSG00000064692.14	658
ENSG00000064703.7	1539
ENSG00000064726.5	2726
ENSG00000064763.6	2
ENSG00000064787.8	28
ENSG00000064886.9	3
ENSG00000064932.11	935
ENSG00000064933.12	1169
ENSG00000064961.14	1052
ENSG00000064989.8	4
ENSG00000064995.12	769
ENSG00000064999.12	718
ENSG00000065000.11	5745
ENSG00000065029.10	632
ENSG00000065054.9	258
ENSG00000065057.3	290
ENSG00000065060.12	2166
ENSG00000065135.7	3154
ENSG00000065150.14	8902
ENSG00000065154.7	2516
ENSG00000065183.11	3812
ENSG00000065243.14	3488
ENSG00000065268.6	1004
ENSG00000065308.4	2179
ENSG00000065320.4	286
ENSG00000065325.8	11
ENSG00000065328.12	2998
ENSG00000065357.15	46
ENSG00000065361.10	8787
ENSG00000065413.12	207
ENSG00000065427.10	9558
ENSG00000065457.6	505
ENSG00000065485.13	1196
ENSG00000065485.13--ENSG00000121542.7	74
ENSG00000065491.8	349
ENSG00000065518.7	3440
ENSG00000065518.7--ENSG00000124399.3	3
ENSG00000065526.6	3355
ENSG00000065534.14	1207
ENSG00000065548.13	3643
ENSG00000065559.10	1644
ENSG00000065559.10--ENSG00000269904.2	8
ENSG00000065600.8	378
ENSG00000065609.10	1
ENSG00000065613.9	2579
ENSG00000065615.9	668
ENSG00000065618.12	7
ENSG00000065621.10	53
ENSG00000065665.16	163
ENSG00000065717.10	154
ENSG00000065802.7	946
ENSG00000065809.9	1195
ENSG00000065833.7	3563
ENSG00000065882.11	2585
ENSG00000065883.10	2729
ENSG00000065911.7	3395
ENSG00000065923.5	119
ENSG00000065970.4	325
ENSG00000065978.13	39048
ENSG00000065978.13--ENSG00000213866.3	3
ENSG00000065978.13--ENSG00000213866.3--ENSG00000224861.1	3
ENSG00000065978.13--ENSG00000224861.1	2658
ENSG00000065978.13--ENSG00000231167.3	18
ENSG00000065978.13--ENSG00000231167.3--ENSG00000224861.1	2
ENSG00000065989.11	79
ENSG00000066027.7	1256
ENSG00000066044.9	3128
ENSG00000066084.8	7354
ENSG00000066117.10	4879
ENSG00000066135.8	1848
ENSG00000066136.15	1244
ENSG00000066185.8	5
ENSG00000066248.10	534
ENSG00000066279.12	14099
ENSG00000066322.8	1311
ENSG00000066336.7	2
ENSG00000066379.10	273
ENSG00000066382.12	4
ENSG00000066422.4	2534
ENSG00000066427.17	469
ENSG00000066455.8	1783
ENSG00000066557.5	2094
ENSG00000066583.7	1619
ENSG00000066629.12	407
ENSG00000066651.13	622
ENSG00000066654.8	1750
ENSG00000066697.10	565
ENSG00000066739.7	1080
ENSG00000066777.4	2807
ENSG00000066813.10	304
ENSG00000066827.11	457
ENSG00000066855.11	2233
ENSG00000066923.13	35
ENSG00000066923.13--ENSG00000213413.2--ENSG00000272752.1--ENSG00000121716.14	6
ENSG00000066923.13--ENSG00000213413.2--ENSG00000272752.1--ENSG00000121716.14--ENSG00000235333.3	5
ENSG00000066926.6	731
ENSG00000066933.11	1331
ENSG00000067057.12	5
ENSG00000067064.6	7587
ENSG00000067066.12	192
ENSG00000067066.12--ENSG00000250011.1	8
ENSG00000067082.10	1343
ENSG00000067113.12	278
ENSG00000067141.12	1066
ENSG00000067167.3	15163
ENSG00000067177.10	1
ENSG00000067182.3	4161
ENSG00000067191.11	40
ENSG00000067208.10	1451
ENSG00000067221.9	92
ENSG00000067225.13	48137
ENSG00000067248.5	1967
ENSG00000067334.9	2977
ENSG00000067365.10	295
ENSG00000067369.9	1943
ENSG00000067533.5	3227
ENSG00000067560.6	13780
ENSG00000067596.6	2247
ENSG00000067601.6	7
ENSG00000067606.11	88
ENSG00000067704.8	4921
ENSG00000067715.9	302
ENSG00000067798.9	149
ENSG00000067829.14	851
ENSG00000067836.8	326
ENSG00000067900.6	3777
ENSG00000067955.9	1864
ENSG00000067992.8	228
ENSG00000068001.9	2623
ENSG00000068001.9--ENSG00000114383.5	508
ENSG00000068024.12	662
ENSG00000068028.13	405
ENSG00000068078.13	6107
ENSG00000068079.3	32
ENSG00000068097.10	825
ENSG00000068120.10	1607
ENSG00000068137.10	486
ENSG00000068305.13	2113
ENSG00000068308.9	1787
ENSG00000068323.12	2213
ENSG00000068354.11	538
ENSG00000068366.15	19751
ENSG00000068383.14	1334
ENSG00000068394.9	1749
ENSG00000068400.9	1737
ENSG00000068438.10	2907
ENSG00000068489.8	1836
ENSG00000068489.8--ENSG00000265303.1	13
ENSG00000068615.12	61
ENSG00000068650.14	1802
ENSG00000068650.14--ENSG00000234603.2	71
ENSG00000068654.11	4203
ENSG00000068697.6	2018
ENSG00000068724.11	426
ENSG00000068745.10	2538
ENSG00000068784.8	1218
ENSG00000068793.13	2377
ENSG00000068796.12	3041
ENSG00000068796.12--ENSG00000086200.12	92
ENSG00000068831.14	101
ENSG00000068878.10	8236
ENSG00000068885.10	194
ENSG00000068903.15	684
ENSG00000068912.9	3127
ENSG00000068971.9	182
ENSG00000068976.9	8
ENSG00000068985.4	6
ENSG00000069011.11	227
ENSG00000069020.14	679
ENSG00000069122.14	1
ENSG00000069248.9	4720
ENSG00000069275.12	21306
ENSG00000069329.11	3915
ENSG00000069345.7	3329
ENSG00000069399.8	493
ENSG00000069424.10	86
ENSG00000069431.6	15
ENSG00000069482.6	304
ENSG00000069493.10	27
ENSG00000069493.10--ENSG00000213443.2	7
ENSG00000069509.5	581
ENSG00000069535.12	1887
ENSG00000069667.11	177
ENSG00000069696.6	7
ENSG00000069702.6	2449
ENSG00000069712.9	113
ENSG00000069812.7	4
ENSG00000069849.6	2235
ENSG00000069869.11	2153
ENSG00000069943.5	188
ENSG00000069956.7	9638
ENSG00000069966.14	550
ENSG00000069974.11	364
ENSG00000069974.11--ENSG00000225973.3	6
ENSG00000069998.8	1383
ENSG00000070010.14	2949
ENSG00000070018.4	5284
ENSG00000070019.3	336
ENSG00000070047.7	1502
ENSG00000070061.10	5815
ENSG00000070081.11	1192
ENSG00000070087.9	2004
ENSG00000070159.9	1948
ENSG00000070182.13	3
ENSG00000070214.11	2568
ENSG00000070269.9	573
ENSG00000070366.9	820
ENSG00000070367.11	2495
ENSG00000070371.11	324
ENSG00000070404.5	189
ENSG00000070413.14	3084
ENSG00000070423.13	1554
ENSG00000070444.10	448
ENSG00000070476.10	698
ENSG00000070495.10	869
ENSG00000070501.7	1037
ENSG00000070526.10	22
ENSG00000070540.8	827
ENSG00000070601.5	1
ENSG00000070610.10	2213
ENSG00000070614.10	3220
ENSG00000070669.12	3438
ENSG00000070718.7	836
ENSG00000070729.9	1
ENSG00000070731.5	26
ENSG00000070756.9	26802
ENSG00000070756.9--ENSG00000151846.7	38
ENSG00000070756.9--ENSG00000255642.1	1
ENSG00000070759.12	73
ENSG00000070761.3	1330
ENSG00000070770.4	2328
ENSG00000070778.8	276
ENSG00000070785.12	992
ENSG00000070808.11	9
ENSG00000070814.13	5416
ENSG00000070831.11	9472
ENSG00000070831.11--ENSG00000237350.1	110
ENSG00000070882.8	1118
ENSG00000070915.5	4
ENSG00000070950.5	2717
ENSG00000070961.10	12115
ENSG00000070985.9	1
ENSG00000071051.9	854
ENSG00000071054.11	7647
ENSG00000071054.11--ENSG00000233404.2	1103
ENSG00000071073.8	4057
ENSG00000071082.6	8266
ENSG00000071082.6--ENSG00000213598.3	7
ENSG00000071082.6--ENSG00000236735.2	6
ENSG00000071127.12	7760
ENSG00000071189.17	2393
ENSG00000071242.7	1
ENSG00000071243.11	525
ENSG00000071246.6	2
ENSG00000071246.6--ENSG00000258610.1	1
ENSG00000071282.7	250
ENSG00000071462.7	1515
ENSG00000071537.9	4361
ENSG00000071539.9	1223
ENSG00000071553.12	2071
ENSG00000071564.10	2322
ENSG00000071575.7	9
ENSG00000071626.12	4263
ENSG00000071655.13	1017
ENSG00000071655.13--ENSG00000267059.2	614
ENSG00000071794.11	2699
ENSG00000071859.10	819
ENSG00000071889.12	331
ENSG00000071894.10	1722
ENSG00000071909.14	3
ENSG00000071967.7	18
ENSG00000071991.4	167
ENSG00000071994.6	2503
ENSG00000072041.12	9
ENSG00000072042.8	3506
ENSG00000072062.9	1002
ENSG00000072071.12	551
ENSG00000072110.9	4392
ENSG00000072110.9--ENSG00000258967.1	4
ENSG00000072121.11	1090
ENSG00000072134.11	591
ENSG00000072135.8	472
ENSG00000072163.14	9
ENSG00000072195.10	8
ENSG00000072201.9	262
ENSG00000072210.14	2808
ENSG00000072274.8	22950
ENSG00000072310.12	3187
ENSG00000072364.8	3865
ENSG00000072401.10	911
ENSG00000072415.4	752
ENSG00000072422.12	994
ENSG00000072444.10	21
ENSG00000072444.10--ENSG00000188611.10	81
ENSG00000072444.10--ENSG00000188611.10--ENSG00000204147.5	55
ENSG00000072501.13	7828
ENSG00000072506.8	2172
ENSG00000072518.16	1123
ENSG00000072571.15	2299
ENSG00000072609.13	836
ENSG00000072609.13--ENSG00000196458.6	18
ENSG00000072657.4	273
ENSG00000072682.14	907
ENSG00000072694.14	3
ENSG00000072736.14	4381
ENSG00000072736.14--ENSG00000263276.1	612
ENSG00000072756.12	1039
ENSG00000072778.15	4171
ENSG00000072786.8	248
ENSG00000072803.13	2966
ENSG00000072818.7	2
ENSG00000072840.8	112
ENSG00000072849.6	1292
ENSG00000072858.6	5
ENSG00000072864.8	716
ENSG00000072952.14	1
ENSG00000072954.2	22
ENSG00000072958.4	1522
ENSG00000073008.10	2962
ENSG00000073008.10--ENSG00000186567.8	5
ENSG00000073009.8	189
ENSG00000073009.8--ENSG00000224882.2	209
ENSG00000073050.7	1391
ENSG00000073050.7--ENSG00000268361.1	7
ENSG00000073060.11	5076
ENSG00000073067.9	2
ENSG00000073111.9	9343
ENSG00000073146.11	10
ENSG00000073150.9	666
ENSG00000073169.9	612
ENSG00000073282.8	3
ENSG00000073331.13	257
ENSG00000073350.9	1407
ENSG00000073417.10	4071
ENSG00000073464.7	267
ENSG00000073536.13	2335
ENSG00000073578.12	2610
ENSG00000073578.12--ENSG00000185986.10	7
ENSG00000073584.14	2347
ENSG00000073584.14--ENSG00000264058.1	1639
ENSG00000073598.5	1
ENSG00000073605.14	119
ENSG00000073614.7	3219
ENSG00000073670.9	4
ENSG00000073711.6	87
ENSG00000073712.9	1820
ENSG00000073734.8	53
ENSG00000073737.12	4
ENSG00000073756.7	13
ENSG00000073792.11	2965
ENSG00000073803.9	1008
ENSG00000073849.10	9338
ENSG00000073905.8	5
ENSG00000073910.15	1259
ENSG00000073921.13	3580
ENSG00000073969.14	1340
ENSG00000074054.13	2623
ENSG00000074071.9	2985
ENSG00000074181.4	93
ENSG00000074201.4	1808
ENSG00000074211.9	5
ENSG00000074219.9	1639
ENSG00000074266.13	353
ENSG00000074276.6	83
ENSG00000074319.8	1082
ENSG00000074356.12	954
ENSG00000074370.13	58
ENSG00000074410.9	823
ENSG00000074416.9	4263
ENSG00000074527.7	60
ENSG00000074582.8	662
ENSG00000074590.9	1296
ENSG00000074603.14	2205
ENSG00000074621.9	343
ENSG00000074657.9	800
ENSG00000074660.11	3
ENSG00000074695.5	11156
ENSG00000074696.8	11761
ENSG00000074706.9	37
ENSG00000074755.10	1603
ENSG00000074771.3	1
ENSG00000074800.9	51136
ENSG00000074800.9--ENSG00000186197.8--ENSG00000244457.2	23
ENSG00000074842.3	2458
ENSG00000074855.6	287
ENSG00000074935.9	866
ENSG00000074964.12	2062
ENSG00000074966.6	3
ENSG00000075089.5	848
ENSG00000075131.5	655
ENSG00000075131.5--ENSG00000240821.1	3
ENSG00000075131.5--ENSG00000240821.1--ENSG00000237550.4--ENSG00000230903.5--ENSG00000238103.3	1
ENSG00000075142.9	1643
ENSG00000075151.15	4594
ENSG00000075188.4	1311
ENSG00000075213.6	1019
ENSG00000075218.14	1299
ENSG00000075223.9	131
ENSG00000075234.12	1777
ENSG00000075239.9	1413
ENSG00000075240.12	638
ENSG00000075275.12	2076
ENSG00000075290.7	1
ENSG00000075292.14	5166
ENSG00000075303.8	716
ENSG00000075336.7	435
ENSG00000075340.18	205
ENSG00000075388.2	1
ENSG00000075391.12	784
ENSG00000075399.8	165
ENSG00000075407.13	1276
ENSG00000075413.13	1995
ENSG00000075415.8	12541
ENSG00000075420.8	13824
ENSG00000075426.7	343
ENSG00000075461.5	31
ENSG00000075461.5--ENSG00000214167.1	2
ENSG00000075539.9	1553
ENSG00000075568.12	2372
ENSG00000075618.13	3002
ENSG00000075618.13--ENSG00000261559.1	1
ENSG00000075624.9	104399
ENSG00000075643.5	425
ENSG00000075651.11	1976
ENSG00000075702.12	1455
ENSG00000075711.16	3865
ENSG00000075785.8	4082
ENSG00000075790.6	1403
ENSG00000075790.6--ENSG00000250474.1	20
ENSG00000075826.12	19
ENSG00000075826.12--ENSG00000255339.2	6
ENSG00000075826.12--ENSG00000255339.2--ENSG00000166136.11	820
ENSG00000075856.7	3699
ENSG00000075884.8	4
ENSG00000075886.10	1
ENSG00000075914.8	696
ENSG00000075945.8	400
ENSG00000075975.11	1803
ENSG00000076003.4	4525
ENSG00000076043.5	1215
ENSG00000076053.6	531
ENSG00000076053.6--ENSG00000255663.1	120
ENSG00000076067.7	432
ENSG00000076067.7--ENSG00000213250.5	30
ENSG00000076108.7	4355
ENSG00000076201.10	1480
ENSG00000076242.10	4068
ENSG00000076248.6	3584
ENSG00000076258.5	28
ENSG00000076321.6	451
ENSG00000076351.8	1384
ENSG00000076356.6	811
ENSG00000076382.12	5556
ENSG00000076513.12	1318
ENSG00000076554.11	2163
ENSG00000076555.11	322
ENSG00000076604.10	2929
ENSG00000076641.4	1125
ENSG00000076650.2	533
ENSG00000076662.5	306
ENSG00000076685.14	2599
ENSG00000076706.10	300
ENSG00000076716.7	8
ENSG00000076770.10	13642
ENSG00000076826.5	955
ENSG00000076864.15	493
ENSG00000076924.7	1284
ENSG00000076928.13	991
ENSG00000076944.10	221
ENSG00000076984.13	711
ENSG00000077044.5	1151
ENSG00000077044.5--ENSG00000243637.1	33
ENSG00000077063.6	221
ENSG00000077080.5	2
ENSG00000077092.14	234
ENSG00000077097.9	10249
ENSG00000077147.10	8018
ENSG00000077150.13	1138
ENSG00000077152.5	1215
ENSG00000077157.16	620
ENSG00000077157.16--ENSG00000229238.3	2
ENSG00000077232.12	4531
ENSG00000077232.12--ENSG00000232430.1	1
ENSG00000077235.13	4687
ENSG00000077238.9	838
ENSG00000077254.10	2409
ENSG00000077312.4	3423
ENSG00000077327.11	3
ENSG00000077348.4	671
ENSG00000077380.11	2671
ENSG00000077380.11--ENSG00000225137.1	103
ENSG00000077454.11	593
ENSG00000077458.8	353
ENSG00000077463.10	335
ENSG00000077514.4	688
ENSG00000077549.13	2695
ENSG00000077585.9	39
ENSG00000077616.6	309
ENSG00000077684.11	1122
ENSG00000077713.14	411
ENSG00000077721.11	1124
ENSG00000077782.15	1811
ENSG00000077809.8	7438
ENSG00000077809.8--ENSG00000232561.2	1481
ENSG00000077935.12	17
ENSG00000077942.13	5971
ENSG00000078018.15	75
ENSG00000078043.11	511
ENSG00000078061.8	797
ENSG00000078070.7	1031
ENSG00000078081.3	144
ENSG00000078124.7	474
ENSG00000078140.9	3605
ENSG00000078142.7	548
ENSG00000078177.9	3413
ENSG00000078237.4	306
ENSG00000078246.11	1535
ENSG00000078269.9	5901
ENSG00000078304.15	2497
ENSG00000078319.7	112
ENSG00000078328.15	43
ENSG00000078369.13	8941
ENSG00000078399.11	170
ENSG00000078399.11--ENSG00000257184.2	26
ENSG00000078401.6	100
ENSG00000078403.12	1780
ENSG00000078487.13	141
ENSG00000078618.15	5599
ENSG00000078668.9	4754
ENSG00000078674.13	6904
ENSG00000078687.12	507
ENSG00000078687.12--ENSG00000224512.2	51
ENSG00000078699.17	855
ENSG00000078747.8	6346
ENSG00000078804.8	1042
ENSG00000078808.12	3894
ENSG00000078814.11	3
ENSG00000078900.10	3
ENSG00000078902.11	1132
ENSG00000078967.8	288
ENSG00000079101.12	2
ENSG00000079112.5	3038
ENSG00000079134.7	1212
ENSG00000079150.13	466
ENSG00000079156.12	391
ENSG00000079215.9	1047
ENSG00000079246.11	20826
ENSG00000079263.14	10
ENSG00000079263.14--ENSG00000185404.12	40
ENSG00000079277.15	496
ENSG00000079308.12	263
ENSG00000079308.12--ENSG00000256309.1	33
ENSG00000079313.7	927
ENSG00000079332.10	3992
ENSG00000079335.13	346
ENSG00000079337.11	14
ENSG00000079385.17	1920
ENSG00000079387.9	2138
ENSG00000079393.16	23
ENSG00000079432.3	1478
ENSG00000079459.8	7961
ENSG00000079462.3	1448
ENSG00000079557.3	5
ENSG00000079616.8	3205
ENSG00000079689.9	1486
ENSG00000079691.15	298
ENSG00000079739.11	1845
ENSG00000079785.10	2765
ENSG00000079805.12	3701
ENSG00000079819.12	4502
ENSG00000079841.14	1
ENSG00000079931.10	53
ENSG00000079950.9	1440
ENSG00000079974.13	334
ENSG00000079999.9	1856
ENSG00000080007.6	212
ENSG00000080031.5	404
ENSG00000080189.10	1592
ENSG00000080200.5	616
ENSG00000080224.13	29
ENSG00000080293.5	1
ENSG00000080298.11	360
ENSG00000080345.13	7815
ENSG00000080371.4	2510
ENSG00000080493.9	235
ENSG00000080503.15	371
ENSG00000080546.9	379
ENSG00000080561.9	97
ENSG00000080573.6	13
ENSG00000080603.12	2213
ENSG00000080603.12--ENSG00000260899.1	1
ENSG00000080608.9	1630
ENSG00000080618.9	2614
ENSG00000080644.11	3
ENSG00000080709.10	1
ENSG00000080802.14	1115
ENSG00000080815.14	1289
ENSG00000080819.2	1916
ENSG00000080822.12	1743
ENSG00000080822.12--ENSG00000080819.2	236
ENSG00000080823.17	70
ENSG00000080824.14	33502
ENSG00000080839.7	1225
ENSG00000080845.13	1358
ENSG00000080910.7	1
ENSG00000080947.10	18
ENSG00000080986.8	1284
ENSG00000081014.6	738
ENSG00000081019.9	1537
ENSG00000081026.14	1352
ENSG00000081041.8	47
ENSG00000081051.3	281318
ENSG00000081052.10	1
ENSG00000081059.15	272
ENSG00000081087.10	2151
ENSG00000081148.11	9
ENSG00000081154.7	4371
ENSG00000081177.14	213
ENSG00000081181.3	1254
ENSG00000081189.9	385
ENSG00000081237.14	14
ENSG00000081248.6	1
ENSG00000081307.8	2144
ENSG00000081320.6	784
ENSG00000081377.12	664
ENSG00000081386.8	349
ENSG00000081479.8	200
ENSG00000081665.9	859
ENSG00000081692.8	900
ENSG00000081721.7	722
ENSG00000081760.12	526
ENSG00000081791.4	790
ENSG00000081803.11	1915
ENSG00000081818.1	78
ENSG00000081818.1--ENSG00000196963.2	1
ENSG00000081842.13	24
ENSG00000081842.13--ENSG00000204962.4	2
ENSG00000081853.13	151
ENSG00000081870.7	623
ENSG00000081913.9	457
ENSG00000081923.6	327
ENSG00000081985.6	8
ENSG00000082014.12	317
ENSG00000082068.4	1500
ENSG00000082074.11	2
ENSG00000082126.13	3
ENSG00000082146.8	1336
ENSG00000082153.13	11859
ENSG00000082153.13--ENSG00000198406.6	2190
ENSG00000082196.16	101
ENSG00000082212.7	919
ENSG00000082213.13	1097
ENSG00000082258.8	1850
ENSG00000082269.12	1423
ENSG00000082293.8	1
ENSG00000082397.11	1
ENSG00000082438.11	2550
ENSG00000082482.9	4
ENSG00000082512.10	146
ENSG00000082515.12	1023
ENSG00000082516.8	3501
ENSG00000082641.11	3991
ENSG00000082684.10	1
ENSG00000082701.10	3770
ENSG00000082781.7	3198
ENSG00000082805.15	1312
ENSG00000082898.12	11352
ENSG00000082996.15	794
ENSG00000083067.18	5
ENSG00000083093.5	928
ENSG00000083097.10	535
ENSG00000083099.6	1592
ENSG00000083123.10	966
ENSG00000083168.5	5144
ENSG00000083223.13	903
ENSG00000083290.15	23
ENSG00000083307.6	3
ENSG00000083312.13	7466
ENSG00000083312.13--ENSG00000230662.1--ENSG00000229586.2	4
ENSG00000083444.12	3473
ENSG00000083454.17	7
ENSG00000083457.7	220
ENSG00000083520.10	4432
ENSG00000083535.11	580
ENSG00000083544.9	350
ENSG00000083635.7	885
ENSG00000083642.14	2339
ENSG00000083720.8	309
ENSG00000083750.8	32
ENSG00000083799.13	248
ENSG00000083807.5	22
ENSG00000083812.7	226
ENSG00000083814.8	63
ENSG00000083817.8	197
ENSG00000083828.11	414
ENSG00000083828.11--ENSG00000268750.2	1
ENSG00000083828.11--ENSG00000268750.2--ENSG00000269343.2	12
ENSG00000083838.11	221
ENSG00000083842.8--ENSG00000273439.1	75
ENSG00000083842.8--ENSG00000273439.1--ENSG00000267216.1	464
ENSG00000083844.6	694
ENSG00000083845.4	13461
ENSG00000083857.9	5253
ENSG00000083896.8	2517
ENSG00000083937.4	1754
ENSG00000084070.7	1583
ENSG00000084072.12	505
ENSG00000084073.4	3873
ENSG00000084090.9	9120
ENSG00000084092.6	782
ENSG00000084093.11	3290
ENSG00000084110.6	688
ENSG00000084112.10	942
ENSG00000084207.11	30084
ENSG00000084234.12	10749
ENSG00000084444.9	195
ENSG00000084453.12	382
ENSG00000084463.3	5365
ENSG00000084463.3--ENSG00000260389.1	2
ENSG00000084623.7	8358
ENSG00000084628.5	248
ENSG00000084636.13	238
ENSG00000084652.11	5739
ENSG00000084674.9	232476
ENSG00000084676.11	844
ENSG00000084693.11	723
ENSG00000084710.9	45
ENSG00000084731.9	126
ENSG00000084733.6	3864
ENSG00000084734.4	18
ENSG00000084754.6	5219
ENSG00000084764.6	76
ENSG00000084774.9	2444
ENSG00000085063.10	752
ENSG00000085117.7	23
ENSG00000085185.11	509
ENSG00000085224.16	2835
ENSG00000085231.9	2111
ENSG00000085274.11	1179
ENSG00000085276.13	1208
ENSG00000085365.13	1846
ENSG00000085377.9	1242
ENSG00000085382.7	403
ENSG00000085415.11	4005
ENSG00000085433.11	287
ENSG00000085449.10	3231
ENSG00000085465.11	183
ENSG00000085491.11	1578
ENSG00000085511.15	1691
ENSG00000085514.11	4
ENSG00000085552.12	11
ENSG00000085563.10	1882
ENSG00000085644.9	132
ENSG00000085662.9	448
ENSG00000085719.7	2492
ENSG00000085721.8	1724
ENSG00000085721.8--ENSG00000103472.5	116
ENSG00000085721.8--ENSG00000140743.3--ENSG00000257122.1	35
ENSG00000085721.8--ENSG00000140743.3--ENSG00000257122.1--ENSG00000103472.5	2
ENSG00000085721.8--ENSG00000248124.3	5
ENSG00000085721.8--ENSG00000248124.3--ENSG00000103472.5	25
ENSG00000085733.11	4450
ENSG00000085741.8	11
ENSG00000085760.10	2393
ENSG00000085788.9	1330
ENSG00000085831.11	430
ENSG00000085832.12	2218
ENSG00000085840.8	1523
ENSG00000085871.4	1974
ENSG00000085872.10	1241
ENSG00000085978.17	1529
ENSG00000085982.9	1626
ENSG00000085998.9	1472
ENSG00000085999.7	586
ENSG00000086015.16	1774
ENSG00000086061.11	5602
ENSG00000086062.8	1942
ENSG00000086065.9	933
ENSG00000086102.14	1463
ENSG00000086189.5	1711
ENSG00000086200.12	1710
