gene	pUC57_rep1
ENSG00000141979.4--ENSG00000127526.9	3
ENSG00000141985.5	3271
ENSG00000141994.11	878
ENSG00000142002.12	2383
ENSG00000142039.3	436
ENSG00000142046.10	17
ENSG00000142065.9	442
ENSG00000142082.10	186
ENSG00000142089.11	64
ENSG00000142102.11	122
ENSG00000142149.4	303
ENSG00000142156.10	444
ENSG00000142166.8	717
ENSG00000142168.10	5976
ENSG00000142173.10	10
ENSG00000142178.7	1056
ENSG00000142182.4	3
ENSG00000142185.12	11
ENSG00000142186.12	2096
ENSG00000142188.12	433
ENSG00000142192.16	10788
ENSG00000142197.8	318
ENSG00000142207.5	2812
ENSG00000142208.11	2384
ENSG00000142227.6	130
ENSG00000142230.7	5918
ENSG00000142235.4	16
ENSG00000142252.6	512
ENSG00000142273.6	12
ENSG00000142279.8	101
ENSG00000142303.9	20
ENSG00000142327.7	506
ENSG00000142330.15	658
ENSG00000142330.15--ENSG00000178623.7	131
ENSG00000142347.12	8
ENSG00000142396.6	403
ENSG00000142409.4	3922
ENSG00000142444.6	269
ENSG00000142449.8	55
ENSG00000142453.7	1639
ENSG00000142459.4	264
ENSG00000142484.5	777
ENSG00000142494.9	864
ENSG00000142507.5	6111
ENSG00000142528.11	942
ENSG00000142530.6	1
ENSG00000142534.2	33822
ENSG00000142539.9--ENSG00000269404.2	1
ENSG00000142541.12	39864
ENSG00000142541.12--ENSG00000213885.3	3
ENSG00000142544.6	164
ENSG00000142546.9	1482
ENSG00000142552.3	59
ENSG00000142556.14	538
ENSG00000142583.13	2
ENSG00000142599.13	1451
ENSG00000142599.13--ENSG00000258732.1	19
ENSG00000142611.12	112
ENSG00000142621.15	1
ENSG00000142627.9	6154
ENSG00000142632.12	73
ENSG00000142634.8	625
ENSG00000142655.8	913
ENSG00000142657.16	14317
ENSG00000142657.16--ENSG00000265273.1	2
ENSG00000142669.9	1237
ENSG00000142675.13	45
ENSG00000142676.8	31977
ENSG00000142677.3	30
ENSG00000142684.7	997
ENSG00000142686.7	76
ENSG00000142687.13	2235
ENSG00000142694.6	82
ENSG00000142731.6	1021
ENSG00000142733.10	471
ENSG00000142751.10	771
ENSG00000142765.13	16
ENSG00000142784.11	504
ENSG00000142794.14	46
ENSG00000142798.12	4734
ENSG00000142856.12	745
ENSG00000142864.10	18127
ENSG00000142864.10--ENSG00000213740.2	23
ENSG00000142864.10--ENSG00000248873.1	222
ENSG00000142864.10--ENSG00000248873.1--ENSG00000213740.2	2
ENSG00000142864.10--ENSG00000249565.2	218
ENSG00000142867.8	643
ENSG00000142871.11	131
ENSG00000142875.15	718
ENSG00000142892.10	1573
ENSG00000142910.11	248
ENSG00000142920.12	1
ENSG00000142937.7	33908
ENSG00000142937.7--ENSG00000225200.2	19
ENSG00000142937.7--ENSG00000240376.1	7
ENSG00000142937.7--ENSG00000240376.1--ENSG00000225200.2	1
ENSG00000142945.8	4488
ENSG00000142949.12	12552
ENSG00000142959.4	8
ENSG00000142961.10	52
ENSG00000143001.4	1
ENSG00000143013.8	1649
ENSG00000143028.7	14
ENSG00000143032.7	1
ENSG00000143033.13	2364
ENSG00000143036.12	170
ENSG00000143061.13	1447
ENSG00000143061.13--ENSG00000197421.5--ENSG00000239989.1	1
ENSG00000143061.13--ENSG00000223703.1	2
ENSG00000143067.4	310
ENSG00000143079.10	526
ENSG00000143093.10	1225
ENSG00000143106.8	3961
ENSG00000143110.7	18
ENSG00000143126.7	458
ENSG00000143127.8	6
ENSG00000143147.10	44
ENSG00000143149.8	1218
ENSG00000143153.8	10067
ENSG00000143155.8	1850
ENSG00000143156.9	248
ENSG00000143157.7	2616
ENSG00000143158.6	7168
ENSG00000143162.7	595
ENSG00000143164.11	3037
ENSG00000143178.8	26
ENSG00000143179.8	2008
ENSG00000143183.12	3215
ENSG00000143184.4	55
ENSG00000143190.17	2607
ENSG00000143198.8	575
ENSG00000143199.13	94
ENSG00000143207.15	1599
ENSG00000143222.7	1084
ENSG00000143224.13	227
ENSG00000143226.9	24
ENSG00000143226.9--ENSG00000273112.1	4
ENSG00000143228.8	1273
ENSG00000143248.8	184
ENSG00000143248.8--ENSG00000232995.3	60
ENSG00000143252.10	853
ENSG00000143256.4	720
ENSG00000143257.7	1
ENSG00000143258.11	240
ENSG00000143278.3	534
ENSG00000143294.10	1916
ENSG00000143303.7	282
ENSG00000143314.8	2632
ENSG00000143315.5	199
ENSG00000143318.8	6
ENSG00000143319.12	2122
ENSG00000143320.4	15
ENSG00000143321.14	33937
ENSG00000143322.15	1168
ENSG00000143324.9	2921
ENSG00000143333.6	124
ENSG00000143337.14	1868
ENSG00000143341.7	22
ENSG00000143344.11	476
ENSG00000143353.7	629
ENSG00000143363.11	654
ENSG00000143367.11	439
ENSG00000143368.9	2303
ENSG00000143369.10	13
ENSG00000143373.13	974
ENSG00000143374.10	1084
ENSG00000143375.10	1811
ENSG00000143376.8	1511
ENSG00000143379.8	1997
ENSG00000143382.9	584
ENSG00000143382.9--ENSG00000225996.2	31
ENSG00000143384.8	6936
ENSG00000143387.8	24
ENSG00000143390.13	1067
ENSG00000143393.12	1540
ENSG00000143398.15	2714
ENSG00000143398.15--ENSG00000180764.11	3
ENSG00000143401.10	3429
ENSG00000143409.11	257
ENSG00000143412.5	470
ENSG00000143416.16	664
ENSG00000143418.15	8464
ENSG00000143420.13	3357
ENSG00000143420.13--ENSG00000259032.2	126
ENSG00000143429.5	1073
ENSG00000143434.11	63
ENSG00000143436.6	2474
ENSG00000143436.6--ENSG00000249602.1	2
ENSG00000143437.16	1848
ENSG00000143442.17	1684
ENSG00000143443.9	71
ENSG00000143450.10	37
ENSG00000143457.6	688
ENSG00000143458.7	58
ENSG00000143466.9	237
ENSG00000143473.7	4
ENSG00000143476.13	3075
ENSG00000143479.11	57
ENSG00000143486.11	1350
ENSG00000143493.8	1647
ENSG00000143494.11	415
ENSG00000143498.13	501
ENSG00000143499.9	1840
ENSG00000143502.10	15
ENSG00000143507.13	343
ENSG00000143512.8	2
ENSG00000143514.12	4135
ENSG00000143515.12	3855
ENSG00000143537.9	1538
ENSG00000143543.10	2140
ENSG00000143545.4	163
ENSG00000143545.4--ENSG00000237493.3	9
ENSG00000143549.15	17212
ENSG00000143549.15--ENSG00000268034.1	139
ENSG00000143552.5	7
ENSG00000143553.6	525
ENSG00000143554.9	222
ENSG00000143569.14	9250
ENSG00000143570.13	4577
ENSG00000143575.10	3697
ENSG00000143578.11	244
ENSG00000143590.9	14
ENSG00000143595.8	10
ENSG00000143603.14	3
ENSG00000143612.14	7180
ENSG00000143614.7	766
ENSG00000143621.12	22531
ENSG00000143622.6	518
ENSG00000143624.9	3192
ENSG00000143627.13	67
ENSG00000143630.5	96
ENSG00000143632.10	2
ENSG00000143633.8	1257
ENSG00000143641.8	3696
ENSG00000143643.8	919
ENSG00000143653.9	4041
ENSG00000143669.9	281
ENSG00000143674.6	233
ENSG00000143702.11	3822
ENSG00000143702.11--ENSG00000154608.9	1448
ENSG00000143727.11	3649
ENSG00000143740.10	1210
ENSG00000143742.8	9899
ENSG00000143742.8--ENSG00000180581.6	3460
ENSG00000143748.13	1655
ENSG00000143751.9	2873
ENSG00000143753.8	919
ENSG00000143756.7	2400
ENSG00000143761.9	11855
ENSG00000143768.7	3
ENSG00000143771.7	1662
ENSG00000143774.12	2370
ENSG00000143776.14	3423
ENSG00000143786.3	45
ENSG00000143793.8	428
ENSG00000143797.7	1
ENSG00000143799.8	13882
ENSG00000143801.12	180
ENSG00000143811.12	1622
ENSG00000143815.10	8728
ENSG00000143816.7	1
ENSG00000143819.8	820
ENSG00000143842.10	1699
ENSG00000143845.10	511
ENSG00000143847.11	27
ENSG00000143850.8	532
ENSG00000143851.11	3
ENSG00000143858.7	35
ENSG00000143862.3	663
ENSG00000143867.5	68
ENSG00000143869.5	151
ENSG00000143870.8	15317
ENSG00000143878.8	4305
ENSG00000143882.5	24
ENSG00000143889.11	1239
ENSG00000143891.12	786
ENSG00000143919.10	125
ENSG00000143921.6	6
ENSG00000143924.14	9812
ENSG00000143933.12	9209
ENSG00000143942.4	199
ENSG00000143947.8	17367
ENSG00000143947.8--ENSG00000218208.1	1
ENSG00000143947.8--ENSG00000224631.3	24
ENSG00000143951.11	118
ENSG00000143952.15	3026
ENSG00000143970.12	1350
ENSG00000143971.7	685
ENSG00000143977.9	2644
ENSG00000143977.9--ENSG00000224543.3	94
ENSG00000143994.9	1
ENSG00000143995.15	239
ENSG00000144021.2	2782
ENSG00000144026.7	110
ENSG00000144028.10	6990
ENSG00000144029.7	2176
ENSG00000144029.7--ENSG00000144026.7	15
ENSG00000144034.10	982
ENSG00000144035.3	173
ENSG00000144036.10	1068
ENSG00000144040.8	1777
ENSG00000144043.7	1715
ENSG00000144045.9	3
ENSG00000144048.6	607
ENSG00000144061.8	40
ENSG00000144063.3	9
ENSG00000144063.3--ENSG00000261760.2	3
ENSG00000144115.12	112
ENSG00000144118.9	1521
ENSG00000144120.8	856
ENSG00000144134.14	51
ENSG00000144134.14--ENSG00000079974.13	184
ENSG00000144136.6	4538
ENSG00000144152.8	34
ENSG00000144158.4	4
ENSG00000144158.4--ENSG00000131876.12	17
ENSG00000144158.4--ENSG00000131876.12--ENSG00000213683.3	2
ENSG00000144158.4--ENSG00000213683.3	2
ENSG00000144161.8	313
ENSG00000144182.12	185
ENSG00000144182.12--ENSG00000273155.1	8
ENSG00000144199.7	91
ENSG00000144214.5	20
ENSG00000144218.14	91
ENSG00000144224.12	5558
ENSG00000144227.4	13
ENSG00000144228.4	1604
ENSG00000144228.4--ENSG00000241772.2	44
ENSG00000144231.6	1529
ENSG00000144231.6--ENSG00000244563.1	302
ENSG00000144233.5	1043
ENSG00000144233.5--ENSG00000225484.2	1
ENSG00000144278.10	1296
ENSG00000144283.17	5694
ENSG00000144306.9	886
ENSG00000144320.9	2578
ENSG00000144331.14	58
ENSG00000144339.7	2
ENSG00000144354.9	2128
ENSG00000144355.10	149
ENSG00000144357.12	3503
ENSG00000144362.7	69
ENSG00000144362.7--ENSG00000213160.5	4
ENSG00000144366.11	1321
ENSG00000144369.8	180
ENSG00000144381.12	43243
ENSG00000144381.12--ENSG00000213430.5	71
ENSG00000144381.12--ENSG00000230067.3	27
ENSG00000144381.12--ENSG00000230067.3--ENSG00000213430.5	72
ENSG00000144381.12--ENSG00000257576.1	113
ENSG00000144395.13	402
ENSG00000144401.10	787
ENSG00000144407.5	25
ENSG00000144410.4	2
ENSG00000144426.14	1950
ENSG00000144426.14--ENSG00000185834.9	3
ENSG00000144426.14--ENSG00000197958.8	10
ENSG00000144426.14--ENSG00000197958.8--ENSG00000185834.9	16
ENSG00000144426.14--ENSG00000204196.4	65
ENSG00000144426.14--ENSG00000204196.4--ENSG00000185834.9	29
ENSG00000144426.14--ENSG00000204196.4--ENSG00000197958.8	19
ENSG00000144426.14--ENSG00000204196.4--ENSG00000197958.8--ENSG00000185834.9	89
ENSG00000144426.14--ENSG00000204196.4--ENSG00000197958.8--ENSG00000213228.5	1
ENSG00000144426.14--ENSG00000204196.4--ENSG00000197958.8--ENSG00000219932.5--ENSG00000243824.1	5
ENSG00000144426.14--ENSG00000204196.4--ENSG00000197958.8--ENSG00000243824.1	1
ENSG00000144426.14--ENSG00000204196.4--ENSG00000204194.1--ENSG00000197958.8--ENSG00000219932.5--ENSG00000243824.1	3
ENSG00000144426.14--ENSG00000204196.4--ENSG00000204194.1--ENSG00000197958.8--ENSG00000219932.5--ENSG00000243824.1--ENSG00000243007.1	4
ENSG00000144426.14--ENSG00000204196.4--ENSG00000204194.1--ENSG00000219932.5--ENSG00000243824.1	2
ENSG00000144426.14--ENSG00000204196.4--ENSG00000219932.5	1
ENSG00000144426.14--ENSG00000204196.4--ENSG00000219932.5--ENSG00000243824.1	4
ENSG00000144426.14--ENSG00000204196.4--ENSG00000219932.5--ENSG00000243824.1--ENSG00000236992.1	1
ENSG00000144426.14--ENSG00000204196.4--ENSG00000224839.1--ENSG00000185834.9	1
ENSG00000144426.14--ENSG00000204196.4--ENSG00000236992.1	1
ENSG00000144426.14--ENSG00000204196.4--ENSG00000243824.1	1
ENSG00000144445.11	762
ENSG00000144451.14	181
ENSG00000144455.9	1115
ENSG00000144468.12	652
ENSG00000144476.5	22
ENSG00000144485.6	375
ENSG00000144488.10	32
ENSG00000144504.11	257
ENSG00000144524.13	1146
ENSG00000144535.15	525
ENSG00000144535.15--ENSG00000251485.1	10
ENSG00000144550.8	3
ENSG00000144554.6	5420
ENSG00000144554.6--ENSG00000230342.2	76
ENSG00000144559.6	187
ENSG00000144560.9	1817
ENSG00000144566.6	2529
ENSG00000144567.6	1751
ENSG00000144579.3	1397
ENSG00000144580.9	3929
ENSG00000144589.16	394
ENSG00000144591.13	1976
ENSG00000144597.9	5492
ENSG00000144619.10	7
ENSG00000144635.4	5188
ENSG00000144642.16	28
ENSG00000144645.9	1406
ENSG00000144647.5	776
ENSG00000144648.10	12
ENSG00000144649.4	4
ENSG00000144655.10	1708
ENSG00000144659.6	1914
ENSG00000144668.7	12
ENSG00000144671.6	2
ENSG00000144674.12	10648
ENSG00000144677.10	1683
ENSG00000144681.6	1
ENSG00000144711.9	4188
ENSG00000144712.7	72
ENSG00000144713.8	45439
ENSG00000144713.8--ENSG00000146677.6	30
ENSG00000144713.8--ENSG00000207496.1	33
ENSG00000144713.8--ENSG00000219747.1	2
ENSG00000144724.14	620
ENSG00000144730.12	42
ENSG00000144736.9	358
ENSG00000144741.13	138
ENSG00000144744.12	1053
ENSG00000144746.6	325
ENSG00000144747.10	942
ENSG00000144749.9	400
ENSG00000144785.4	1
ENSG00000144785.4--ENSG00000257727.1	2671
ENSG00000144791.5	3577
ENSG00000144792.5	631
ENSG00000144792.5--ENSG00000186448.10	2
ENSG00000144802.7	750
ENSG00000144815.10	856
ENSG00000144820.3	26
ENSG00000144821.5	9
ENSG00000144824.15	4513
ENSG00000144827.4	2519
ENSG00000144837.4	130
ENSG00000144840.4	1162
ENSG00000144843.7	28
ENSG00000144847.8	3
ENSG00000144848.6	2144
ENSG00000144852.12	72
ENSG00000144857.10	76
ENSG00000144867.7	2939
ENSG00000144891.13	263
ENSG00000144893.8	74
ENSG00000144895.7	3633
ENSG00000144908.9	6
ENSG00000144909.7	836
ENSG00000144935.10	415
ENSG00000144959.5	887
ENSG00000145012.8	4340
ENSG00000145014.13	112
ENSG00000145016.9	540
ENSG00000145020.10	1477
ENSG00000145022.4	367
ENSG00000145029.7	271
ENSG00000145041.11	1544
ENSG00000145050.11	2730
ENSG00000145088.4	129
ENSG00000145103.8	19
ENSG00000145113.17	1
ENSG00000145147.15	124
ENSG00000145191.7	1864
ENSG00000145192.8	25084
ENSG00000145194.13	508
ENSG00000145198.10	3
ENSG00000145214.9	285
ENSG00000145216.11	3292
ENSG00000145216.11--ENSG00000134853.7	405
ENSG00000145217.9	1075
ENSG00000145220.9	3168
ENSG00000145241.6	653
ENSG00000145241.6--ENSG00000226982.4	1
ENSG00000145242.9	464
ENSG00000145244.7	22
ENSG00000145246.9	1134
ENSG00000145248.6	39
ENSG00000145284.7	13
ENSG00000145287.6	2621
ENSG00000145293.10	1844
ENSG00000145321.8	1400
ENSG00000145331.9	423
ENSG00000145332.9	1057
ENSG00000145335.11	62
ENSG00000145337.4	901
ENSG00000145337.4--ENSG00000255072.1	48
ENSG00000145348.12	581
ENSG00000145349.12	4101
ENSG00000145354.5	1419
ENSG00000145358.2	2
ENSG00000145362.12	3363
ENSG00000145365.10	561
ENSG00000145375.7	985
ENSG00000145384.3	1
ENSG00000145386.5	5574
ENSG00000145388.10	663
ENSG00000145390.7	1005
ENSG00000145391.9	4523
ENSG00000145414.4	344
ENSG00000145416.9	23
ENSG00000145425.5	24723
ENSG00000145425.5--ENSG00000178429.9	28
ENSG00000145425.5--ENSG00000178429.9--ENSG00000205871.4--ENSG00000234797.4	7
ENSG00000145425.5--ENSG00000178429.9--ENSG00000234797.4	3
ENSG00000145425.5--ENSG00000205871.4--ENSG00000234797.4	365
ENSG00000145425.5--ENSG00000213757.3	4
ENSG00000145425.5--ENSG00000214389.2	1589
ENSG00000145425.5--ENSG00000214389.2--ENSG00000178429.9	813
ENSG00000145425.5--ENSG00000214389.2--ENSG00000178429.9--ENSG00000234797.4	7
ENSG00000145425.5--ENSG00000214389.2--ENSG00000234797.4	138
ENSG00000145425.5--ENSG00000214784.4	42
ENSG00000145425.5--ENSG00000214784.4--ENSG00000178429.9--ENSG00000234797.4	2
ENSG00000145425.5--ENSG00000214784.4--ENSG00000214389.2	3
ENSG00000145425.5--ENSG00000214784.4--ENSG00000234797.4	17
ENSG00000145425.5--ENSG00000232385.2--ENSG00000234797.4	97
ENSG00000145425.5--ENSG00000234797.4	4565
ENSG00000145431.6	526
ENSG00000145439.7	876
ENSG00000145451.8	2
ENSG00000145476.11	117
ENSG00000145476.11--ENSG00000164344.11	4
ENSG00000145494.7	1164
ENSG00000145495.10	2504
ENSG00000145506.9	40
ENSG00000145536.11	7
ENSG00000145545.7	252
ENSG00000145569.5	581
ENSG00000145592.9	30312
ENSG00000145604.11	9301
ENSG00000145623.8	400
ENSG00000145626.7	4
ENSG00000145632.10	1672
ENSG00000145675.10	1085
ENSG00000145685.9	1583
ENSG00000145687.11	432
ENSG00000145692.10	47
ENSG00000145700.5	22
ENSG00000145703.11	3844
ENSG00000145715.10	597
ENSG00000145723.12	266
ENSG00000145725.15	3830
ENSG00000145730.16	1400
ENSG00000145734.14	2046
ENSG00000145736.10	141
ENSG00000145740.14	1763
ENSG00000145741.11	9425
ENSG00000145741.11--ENSG00000254272.1	1
ENSG00000145743.11	41
ENSG00000145779.7	162
ENSG00000145780.6	677
ENSG00000145781.4	342
ENSG00000145782.8	1561
ENSG00000145782.8--ENSG00000266501.1	8
ENSG00000145794.12	80
ENSG00000145808.4	2
ENSG00000145817.12	1906
ENSG00000145819.11	317
ENSG00000145832.8	1
ENSG00000145833.11	2983
ENSG00000145833.11--ENSG00000181904.8	57
ENSG00000145839.1	7
ENSG00000145850.4	46
ENSG00000145860.7	879
ENSG00000145860.7--ENSG00000259401.1	2
ENSG00000145861.7	1
ENSG00000145868.12	1841
ENSG00000145882.6	348
ENSG00000145901.10	2226
ENSG00000145907.10	12835
ENSG00000145908.8	700
ENSG00000145911.5	139
ENSG00000145912.4	2413
ENSG00000145912.4--ENSG00000105988.6	6
ENSG00000145916.14	899
ENSG00000145919.6	2828
ENSG00000145934.11	1529
ENSG00000145945.5	271
ENSG00000145949.8	73
ENSG00000145979.13	510
ENSG00000145982.7	276
ENSG00000145990.6	54
ENSG00000145990.6--ENSG00000187461.5	2
ENSG00000145996.7	1106
ENSG00000146001.4	3
ENSG00000146005.3	2
ENSG00000146006.7	2
ENSG00000146007.6	2075
ENSG00000146021.10	85
ENSG00000146038.7	616
ENSG00000146039.6	12
ENSG00000146054.13	3
ENSG00000146063.14	688
ENSG00000146066.2	1641
ENSG00000146067.11	924
ENSG00000146070.12	1956
ENSG00000146072.6	3099
ENSG00000146083.7	1542
ENSG00000146085.7	661
ENSG00000146094.9	73
ENSG00000146109.3	1264
ENSG00000146112.7	325
ENSG00000146122.12	17
ENSG00000146143.13	1082
ENSG00000146147.10	41
ENSG00000146151.8	1
ENSG00000146166.12	2396
ENSG00000146197.7	68
ENSG00000146205.9	54
ENSG00000146215.9	1
ENSG00000146216.7	4
ENSG00000146221.8	1
ENSG00000146223.10	8106
ENSG00000146223.10--ENSG00000254635.1	289
ENSG00000146232.10	443
ENSG00000146233.3	430
ENSG00000146242.5	27
ENSG00000146243.9	54
ENSG00000146247.13	4753
ENSG00000146250.5	24
ENSG00000146263.7	2116
ENSG00000146267.11	28
ENSG00000146276.7	192
ENSG00000146278.10	2531
ENSG00000146281.5	1922
ENSG00000146282.13	2083
ENSG00000146285.9	5
ENSG00000146350.9	212
ENSG00000146373.12	241
ENSG00000146376.6	5829
ENSG00000146386.7	699
ENSG00000146409.6	2631
ENSG00000146410.7	242
ENSG00000146411.5	25
ENSG00000146414.11	2503
ENSG00000146416.12	3101
ENSG00000146425.6	1389
ENSG00000146426.13	243
ENSG00000146433.8	3922
ENSG00000146453.8	4
ENSG00000146457.10	3866
ENSG00000146463.7	2994
ENSG00000146476.6	2578
ENSG00000146477.4	639
ENSG00000146530.7	44
ENSG00000146535.9	1280
ENSG00000146540.10	2009
ENSG00000146556.10	231
ENSG00000146556.10--ENSG00000181404.13	2
ENSG00000146556.10--ENSG00000181404.13--ENSG00000185596.12	1
ENSG00000146556.10--ENSG00000181404.13--ENSG00000185596.12--ENSG00000234769.4--ENSG00000225373.4--ENSG00000182484.10--ENSGR0000182484.10	1
ENSG00000146556.10--ENSG00000181404.13--ENSG00000226210.3	4
ENSG00000146556.10--ENSG00000181404.13--ENSG00000234769.4	1
ENSG00000146556.10--ENSG00000181404.13--ENSG00000234769.4--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	8
ENSG00000146556.10--ENSG00000181404.13--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	2
ENSG00000146556.10--ENSG00000182484.10--ENSGR0000182484.10	14
ENSG00000146556.10--ENSG00000185596.12	13
ENSG00000146556.10--ENSG00000185596.12--ENSG00000182484.10--ENSGR0000182484.10	6
ENSG00000146556.10--ENSG00000185596.12--ENSG00000234769.4	8
ENSG00000146556.10--ENSG00000185596.12--ENSG00000234769.4--ENSG00000182484.10--ENSGR0000182484.10	1
ENSG00000146556.10--ENSG00000185596.12--ENSG00000234769.4--ENSG00000225373.4--ENSG00000182484.10--ENSGR0000182484.10	2
ENSG00000146556.10--ENSG00000185596.12--ENSG00000234769.4--ENSG00000260803.1--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	27
ENSG00000146556.10--ENSG00000185596.12--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	94
ENSG00000146556.10--ENSG00000226210.3	52
ENSG00000146556.10--ENSG00000226210.3--ENSG00000185596.12--ENSG00000234769.4--ENSG00000260803.1--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	1
ENSG00000146556.10--ENSG00000226210.3--ENSG00000185596.12--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	19
ENSG00000146556.10--ENSG00000226210.3--ENSG00000234769.4--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	26
ENSG00000146556.10--ENSG00000226210.3--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	56
ENSG00000146556.10--ENSG00000234769.4	6
ENSG00000146556.10--ENSG00000234769.4--ENSG00000182484.10--ENSGR0000182484.10	10
ENSG00000146556.10--ENSG00000234769.4--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	1
ENSG00000146556.10--ENSG00000270726.1--ENSG00000182484.10--ENSGR0000270726.1--ENSGR0000182484.10	108
ENSG00000146574.11	927
ENSG00000146576.8	459
ENSG00000146587.13	960
ENSG00000146592.12	289
ENSG00000146648.11	10124
ENSG00000146666.4	4
ENSG00000146670.5	1479
ENSG00000146674.10	384
ENSG00000146676.5	1104
ENSG00000146677.6	92
ENSG00000146678.5	15
ENSG00000146700.8	30
ENSG00000146701.7	7820
ENSG00000146707.10	55
ENSG00000146729.5	1484
ENSG00000146731.6	22850
ENSG00000146733.9	3111
ENSG00000146755.6	1
ENSG00000146757.9	1337
ENSG00000146776.10	146
ENSG00000146802.8	620
ENSG00000146809.8	1
ENSG00000146826.10	431
ENSG00000146828.13	487
ENSG00000146830.9	1654
ENSG00000146833.11	718
ENSG00000146834.9	1975
ENSG00000146842.12	2749
ENSG00000146856.10	290
ENSG00000146857.3	1
ENSG00000146858.7	538
ENSG00000146859.6	241
ENSG00000146872.13	1251
ENSG00000146904.4	108
ENSG00000146909.3	1384
ENSG00000146918.15	1672
ENSG00000146950.8	256
ENSG00000146963.13	879
ENSG00000146963.13--ENSG00000269955.2	2686
ENSG00000146966.8	86
ENSG00000147003.5	86
ENSG00000147010.13	2265
ENSG00000147027.3	4
ENSG00000147041.7	689
ENSG00000147044.16	3235
ENSG00000147050.10	2704
ENSG00000147082.13	648
ENSG00000147099.15	416
ENSG00000147118.6	206
ENSG00000147118.6--ENSG00000221994.6	8
ENSG00000147119.3	57
ENSG00000147121.11	205
ENSG00000147121.11--ENSG00000251192.3	46
ENSG00000147123.10	1869
ENSG00000147124.8	436
ENSG00000147130.10	2849
ENSG00000147133.11	1142
ENSG00000147140.11	22841
ENSG00000147140.11--ENSG00000255591.1	293
ENSG00000147144.8	240
ENSG00000147155.6	12104
ENSG00000147162.9	5018
ENSG00000147164.7	1850
ENSG00000147166.6	16
ENSG00000147168.8	103
ENSG00000147174.7	52
ENSG00000147202.13	24
ENSG00000147223.5	10
ENSG00000147224.6	2521
ENSG00000147231.9	265
ENSG00000147246.5	5
ENSG00000147251.11	250
ENSG00000147255.13	1937
ENSG00000147257.9	13428
ENSG00000147262.2	22
ENSG00000147274.10	14687
ENSG00000147316.8	961
ENSG00000147324.6	1601
ENSG00000147364.12	342
ENSG00000147382.14	549
